"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"545";"T1391";"1958"
"546";"T1391";"Thero-Brachypodion"
"547";"T1391";"Plantaginetum albicantis"
"548";"T1391";"  1 relev‚s"
"549";"T1391";" 31 esp‚ces"
"550";"T1391";"A/D G.Roux 1999"
"551";"T1392";"1392"
"552";"T1392";"BOLOS O. de & MOLINIER"
"553";"T1392";"1958"
"554";"T1392";"Thero-Brachypodion"
"555";"T1392";"Plantaginetum albicantis"
"556";"T1392";"  1 relev‚s"
"557";"T1392";" 25 esp‚ces"
"558";"T1392";"A/D G.Roux 1999"
"559";"T1393";"1393"
"560";"T1393";"  3 relev‚s"
"561";"T1393";" 54 esp‚ces"
"562";"T1394";"1394"
"563";"T1394";"  6 relev‚s"
"564";"T1394";" 85 esp‚ces"
"565";"T1395";"1395"
"566";"T1395";"PINTO DA SILVA A.R"
"567";"T1395";"1970"
"568";"T1395";"A flora e a vegeta‡ao das areas ultrabasicas do nordeste transmontano.- Agronomia lusitanica, XXX, 3-4."
"569";"T1395";"Thero-Brachypodion"
"570";"T1395";"Taeniathero-Alyssetum lusitanici"
"571";"T1395";"XI 1-9"
"572";"T1395";"Corr. & A/D G.Roux 1994"
"573";"T1396";"1396"
"574";"T1396";"PINTO DA SILVA A.R."
"575";"T1396";"1970"
"576";"T1396";"A flora e a vegeta‡ao das areas ultrabasicas do nordete transmontano.- Agronomia Lusitana, XXX, 3-4."
"577";"T1396";"Armerion eriophyllae"
"578";"T1396";"Armerio-Arenarietum fontqueri"
"579";"T1396";"VIII 1-19"
"580";"T1396";"Corr. & A/D G.Roux 1994"
"581";"T1397";"1397"
"582";"T1397";" 14 relev‚s"
"583";"T1397";" 63 esp‚ces"
"584";"T1398";"1398"
"585";"T1398";"BOLOS O. de & MOLINIER R."
"586";"T1398";"1958"
"587";"T1398";"Thero-Brachypodion"
"588";"T1398";"Andropogonetum hirto-pubescentis"
"589";"T1398";"  1 relev‚s"
"590";"T1398";" 27 esp‚ces"
"591";"T1398";"A/D G.Roux 1999"
"592";"T1399";"1399"
"593";"T1399";"BORNKAMM R."
"594";"T1399";"1961"
"595";"T1399";"Sedum-gesellschaften"
"596";"T1399";" 27 relev‚s"
"597";"T1399";" 43 esp‚ces"
"598";"T1399";"VII 1-27"
"599";"T1399";"Corr. & A/D G.Roux 1999"
"600";"T1400";"1400"
"601";"T1400";"BORNKAMM R."
"602";"T1400";"1961"
"603";"T1400";"  7 relev‚s"
"604";"T1400";" 27 esp‚ces"
"605";"T1400";"VIII 1-7"
"606";"T1400";"Corr. & A/D G.Roux 1999"
"607";"T1401";"1401"
"608";"T1401";" 65 relev‚s"
"609";"T1401";"205 esp‚ces"
"610";"T1402";"1402"
"611";"T1402";"LERICQ R."
"612";"T1402";"1965"
"613";"T1402";"XII"
"614";"T1402";"1-19"
"615";"T1402";"Arrhenath‚raie alluviale"
"616";"T1402";" 19 relev‚s"
"617";"T1402";"G.Roux"
"618";"T1403";"1403"
"619";"T1403";" 60 relev‚s"
"620";"T1403";"138 esp‚ces"
"621";"T1404";"1404"
"622";"T1404";"MAYOT J."
"623";"T1404";"1972"
"624";"T1404";"Mesobrometum"
"625";"T1404";"I 1-23"
"626";"T1404";" 23 relev‚s"
"627";"T1404";" 76 esp‚ces"
"628";"T1404";"Corr & A/D G.Roux 1999"
